COUNTY,FIPS,SVPREC,CDDIST,CNGDEM01,CNGDEM02,CNGIND01,CNGREP01,CNGREP02
34,06067,0046713A,7,585,0,0,216,0
34,06067,0046828,7,NA,NA,NA,NA,NA
34,06067,0046828A,7,19,0,0,13,0
34,06067,0046867,7,50,0,0,50,0
34,06067,0046867A,7,608,0,0,303,0
34,06067,0046971,7,14,0,0,13,0
34,06067,0046971A,7,115,0,0,50,0
34,06067,0047018,7,68,0,0,41,0
34,06067,0047018A,7,613,0,0,206,0
34,06067,0047051,7,76,0,0,24,0
34,06067,0047051A,7,913,0,0,233,0
34,06067,0047116,7,36,0,0,26,0
34,06067,0047116A,7,936,0,0,340,0
34,06067,0047154,7,37,0,0,27,0
34,06067,0047154A,7,798,0,0,296,0
34,06067,0047187,7,61,0,0,45,0
34,06067,0047187A,7,897,0,0,262,0
34,06067,0047199,7,72,0,0,24,0
34,06067,0047199A,7,686,0,0,190,0
34,06067,0047249,7,28,0,0,31,0
34,06067,0047249A,7,856,0,0,262,0
34,06067,0047348,7,37,0,0,24,0
34,06067,0047348A,7,822,0,0,246,0
34,06067,0047370,7,24,0,0,25,0
34,06067,0047370A,7,1009,0,0,294,0
34,06067,0047411,7,42,0,0,28,0
34,06067,0047411A,7,862,0,0,206,0
34,06067,0047515,7,56,0,0,25,0
34,06067,0047515A,7,879,0,0,282,0
34,06067,0047530,7,55,0,0,35,0
34,06067,0047530A,7,753,0,0,213,0
34,06067,0047563,7,75,0,0,33,0
34,06067,0047563A,7,868,0,0,265,0
34,06067,0047619,7,53,0,0,25,0
34,06067,0047619A,7,860,0,0,262,0
34,06067,0047628,7,28,0,0,25,0
34,06067,0047628A,7,605,0,0,195,0
34,06067,0047724,7,30,0,0,28,0
34,06067,0047724A,7,845,0,0,277,0
34,06067,0047760,7,52,0,0,22,0
34,06067,0047760A,7,837,0,0,257,0
34,06067,0047833,7,54,0,0,50,0
34,06067,0047833A,7,841,0,0,221,0
34,06067,0047868,7,56,0,0,25,0
34,06067,0047868A,7,793,0,0,205,0
34,06067,0047885,7,20,0,0,19,0
34,06067,0047885A,7,715,0,0,230,0
34,06067,0047943,7,41,0,0,20,0
34,06067,0047943A,7,599,0,0,222,0
34,06067,0048115,7,75,0,0,51,0
34,06067,0048115A,7,788,0,0,253,0
34,06067,0048166,7,81,0,0,46,0
34,06067,0048166A,7,623,0,0,230,0
34,06067,0048305,7,52,0,0,36,0
34,06067,0048305A,7,632,0,0,206,0
34,06067,0048320,7,49,0,0,21,0
34,06067,0048320A,7,520,0,0,124,0
34,06067,0048396,7,72,0,0,42,0
34,06067,0048396A,7,654,0,0,158,0
34,06067,0048447,7,98,0,0,47,0
34,06067,0048447A,7,636,0,0,166,0
34,06067,0048475,7,64,0,0,37,0
34,06067,0048475A,7,509,0,0,162,0
34,06067,0048524,7,58,0,0,37,0
34,06067,0048524A,7,441,0,0,177,0
34,06067,0048579,7,86,0,0,40,0
34,06067,0048579A,7,512,0,0,161,0
34,06067,0048613,7,55,0,0,43,0
34,06067,0048613A,7,544,0,0,168,0
34,06067,0048637,7,69,0,0,34,0
34,06067,0048637A,7,528,0,0,154,0
34,06067,0048703,7,133,0,0,59,0
34,06067,0048703A,7,591,0,0,201,0
34,06067,0048728,7,84,0,0,49,0
34,06067,0048728A,7,555,0,0,173,0
34,06067,0048864,7,53,0,0,31,0
34,06067,0048864A,7,553,0,0,209,0
34,06067,0048917,7,92,0,0,45,0
34,06067,0048917A,7,764,0,0,232,0
34,06067,0048995,7,72,0,0,41,0
34,06067,0048995A,7,640,0,0,253,0
34,06067,0049006,7,83,0,0,53,0
34,06067,0049006A,7,836,0,0,308,0
34,06067,0049061,7,0,0,0,0,0
34,06067,0049061A,7,0,0,0,0,0
34,06067,0049085,7,29,0,0,21,0
34,06067,0049085A,7,193,0,0,64,0
34,06067,0049162,7,50,0,0,49,0
34,06067,0049162A,7,522,0,0,287,0
34,06067,0049189,7,65,0,0,46,0
34,06067,0049189A,7,481,0,0,195,0
34,06067,0049235,7,33,0,0,16,0
34,06067,0049235A,7,333,0,0,133,0
34,06067,0049263,7,86,0,0,43,0
34,06067,0049263A,7,532,0,0,188,0
34,06067,0049294,7,92,0,0,58,0
34,06067,0049294A,7,687,0,0,272,0
34,06067,0049373,7,73,0,0,40,0
34,06067,0049373A,7,570,0,0,201,0
34,06067,0049413,7,72,0,0,49,0
34,06067,0049413A,7,472,0,0,172,0
34,06067,0049457,7,82,0,0,48,0
34,06067,0049457A,7,561,0,0,193,0
34,06067,0049472,7,74,0,0,37,0
34,06067,0049472A,7,514,0,0,204,0
34,06067,0049503,7,70,0,0,44,0
34,06067,0049503A,7,706,0,0,237,0
34,06067,0049514,7,NA,NA,NA,NA,NA
34,06067,0049514A,7,NA,NA,NA,NA,NA
34,06067,0049629,7,76,0,0,54,0
34,06067,0049629A,7,574,0,0,201,0
34,06067,0049705,7,52,0,0,33,0
34,06067,0049705A,7,668,0,0,246,0
34,06067,0049740,7,91,0,0,49,0
34,06067,0049740A,7,715,0,0,304,0
34,06067,0049834,7,70,0,0,68,0
34,06067,0049834A,7,536,0,0,257,0
34,06067,0049855,7,0,0,0,0,0
34,06067,0049855A,7,0,0,0,0,0
34,06067,0049870,7,69,0,0,38,0
34,06067,0049870A,7,608,0,0,192,0
34,06067,0049959,7,74,0,0,57,0
34,06067,0049959A,7,603,0,0,231,0
34,06067,0051127,6,75,0,0,50,0
34,06067,0051127A,6,604,0,0,279,0
34,06067,0051180,6,79,0,0,74,0
34,06067,0051180A,6,679,0,0,268,0
34,06067,0051317,6,57,0,0,62,0
34,06067,0051317A,6,626,0,0,260,0
34,06067,0051415,7,47,0,0,53,0
34,06067,0051415A,7,946,0,0,424,0
34,06067,0051565,6,38,0,0,21,0
34,06067,0051565A,6,238,0,0,82,0
34,06067,0051582,6,53,0,0,37,0
34,06067,0051582A,6,507,0,0,212,0
34,06067,0051608,7,0,0,0,0,0
34,06067,0051608A,7,0,0,0,0,0
34,06067,0051646,6,74,0,0,62,0
34,06067,0051646A,6,568,0,0,345,0
34,06067,0051753,6,67,0,0,74,0
34,06067,0051753A,6,773,0,0,384,0
34,06067,0051794,6,39,0,0,71,0
34,06067,0051794A,6,701,0,0,377,0
34,06067,0051844,6,51,0,0,48,0
34,06067,0051844A,6,644,0,0,374,0
34,06067,0051988,6,73,0,0,68,0
34,06067,0051988A,6,559,0,0,378,0
34,06067,0052104,6,48,0,0,53,0
34,06067,0052104A,6,629,0,0,379,0
34,06067,0052218,6,37,0,0,53,0
34,06067,0052218A,6,631,0,0,375,0
34,06067,0052364,6,32,0,0,21,0
34,06067,0052364A,6,239,0,0,105,0
34,06067,0052405,6,60,0,0,71,0
34,06067,0052405A,6,636,0,0,409,0
34,06067,0052516,6,58,0,0,102,0
34,06067,0052516A,6,703,0,0,465,0
34,06067,0052573,6,31,0,0,32,0
34,06067,0052573A,6,191,0,0,139,0
34,06067,0052627,6,28,0,0,66,0
34,06067,0052627A,6,364,0,0,321,0
34,06067,0052674,6,30,0,0,31,0
34,06067,0052674A,6,302,0,0,178,0
34,06067,0052723,6,47,0,0,103,0
34,06067,0052723A,6,599,0,0,367,0
34,06067,0052737,6,74,0,0,83,0
34,06067,0052737A,6,639,0,0,457,0
34,06067,0052957,6,25,0,0,6,0
34,06067,0052957A,6,103,0,0,46,0
34,06067,0053014,6,37,0,0,73,0
34,06067,0053014A,6,501,0,0,441,0
34,06067,0053067,6,65,0,0,55,0
34,06067,0053067A,6,507,0,0,345,0
34,06067,0053137,6,38,0,0,54,0
34,06067,0053137A,6,675,0,0,461,0
34,06067,0053205,6,48,0,0,56,0
34,06067,0053205A,6,605,0,0,411,0
34,06067,0053228,6,59,0,0,57,0
34,06067,0053228A,6,470,0,0,317,0
34,06067,0053293,6,34,0,0,44,0
34,06067,0053293A,6,539,0,0,339,0
34,06067,0053344,6,70,0,0,88,0
34,06067,0053344A,6,630,0,0,422,0
34,06067,0053363,6,44,0,0,51,0
34,06067,0053363A,6,342,0,0,317,0
34,06067,0053391,6,67,0,0,67,0
34,06067,0053391A,6,659,0,0,523,0
34,06067,0053610,6,61,0,0,34,0
34,06067,0053610A,6,361,0,0,189,0
34,06067,0053657,6,133,0,0,84,0
34,06067,0053657A,6,655,0,0,280,0
34,06067,0053764,6,47,0,0,34,0
34,06067,0053764A,6,286,0,0,153,0
34,06067,0053821,6,17,0,0,10,0
34,06067,0053821A,6,53,0,0,31,0
34,06067,0053903,6,55,0,0,67,0
34,06067,0053903A,6,568,0,0,446,0
34,06067,0053958,6,64,0,0,101,0
34,06067,0053958A,6,651,0,0,580,0
34,06067,0054279,7,NA,NA,NA,NA,NA
34,06067,0054279A,7,4,0,0,10,0
34,06067,0054522,7,0,0,0,0,0
34,06067,0054522A,7,0,0,0,0,0
34,06067,0054713,7,NA,NA,NA,NA,NA
34,06067,0054713A,7,8,0,0,11,0
34,06067,0054899,7,NA,NA,NA,NA,NA
34,06067,0054899A,7,96,0,0,70,0
34,06067,0054924,7,NA,NA,NA,NA,NA
34,06067,0054924A,7,8,0,0,2,0
34,06067,0055203,6,93,0,0,40,0
34,06067,0055203A,6,519,0,0,216,0
34,06067,0055299,6,40,0,0,61,0
34,06067,0055299A,6,581,0,0,399,0
34,06067,0055410,7,6,0,0,11,0
34,06067,0055410A,7,75,0,0,84,0
34,06067,0056009,6,0,0,0,0,0
34,06067,0056009A,6,0,0,0,0,0
34,06067,0056165,6,37,0,0,77,0
34,06067,0056165A,6,485,0,0,441,0
34,06067,0056250,6,37,0,0,52,0
34,06067,0056250A,6,438,0,0,406,0
34,06067,0056586,6,0,0,0,0,0
34,06067,0056586A,6,0,0,0,0,0
34,06067,0056653,7,NA,NA,NA,NA,NA
34,06067,0056653A,7,24,0,0,15,0
34,06067,0056701,7,NA,NA,NA,NA,NA
34,06067,0056701A,7,28,0,0,26,0
34,06067,0057019,7,47,0,0,46,0
34,06067,0057019A,7,347,0,0,245,0
34,06067,0057045,7,35,0,0,29,0
34,06067,0057045A,7,305,0,0,147,0
34,06067,0057128,7,47,0,0,56,0
34,06067,0057128A,7,496,0,0,318,0
34,06067,0057232,7,18,0,0,21,0
34,06067,0057232A,7,276,0,0,209,0
34,06067,0057263,7,20,0,0,15,0
34,06067,0057263A,7,59,0,0,55,0
34,06067,0057315,7,60,0,0,54,0
34,06067,0057315A,7,689,0,0,296,0
34,06067,0057402,7,62,0,0,51,0
34,06067,0057402A,7,514,0,0,260,0
34,06067,0057509,7,44,0,0,53,0
34,06067,0057509A,7,509,0,0,266,0
34,06067,0057566,7,NA,NA,NA,NA,NA
34,06067,0057566A,7,32,0,0,25,0
34,06067,0057584,7,47,0,0,47,0
34,06067,0057584A,7,481,0,0,277,0
34,06067,0057639,7,32,0,0,36,0
34,06067,0057639A,7,402,0,0,241,0
34,06067,0057660,7,53,0,0,42,0
34,06067,0057660A,7,636,0,0,305,0
34,06067,0057735,7,56,0,0,49,0
34,06067,0057735A,7,576,0,0,255,0
34,06067,0057761,7,57,0,0,41,0
34,06067,0057761A,7,639,0,0,288,0
34,06067,0057825,7,58,0,0,37,0
34,06067,0057825A,7,586,0,0,311,0
34,06067,0057873,7,45,0,0,29,0
34,06067,0057873A,7,501,0,0,280,0
34,06067,0057994,7,38,0,0,56,0
34,06067,0057994A,7,583,0,0,320,0
34,06067,0058033,7,36,0,0,33,0
34,06067,0058033A,7,694,0,0,315,0
34,06067,0058094,7,58,0,0,62,0
34,06067,0058094A,7,698,0,0,474,0
34,06067,0058346,7,41,0,0,68,0
34,06067,0058346A,7,529,0,0,385,0
34,06067,0058543,7,58,0,0,81,0
34,06067,0058543A,7,591,0,0,383,0
34,06067,0058734,7,52,0,0,56,0
34,06067,0058734A,7,690,0,0,382,0
34,06067,0058832,7,70,0,0,63,0
34,06067,0058832A,7,717,0,0,398,0
34,06067,0058925,7,65,0,0,79,0
34,06067,0058925A,7,545,0,0,325,0
34,06067,0059017,7,14,0,0,15,0
34,06067,0059017A,7,154,0,0,219,0
34,06067,0059352,7,44,0,0,55,0
34,06067,0059352A,7,551,0,0,455,0
34,06067,0059398,7,48,0,0,68,0
34,06067,0059398A,7,475,0,0,360,0
34,06067,0059519,7,23,0,0,39,0
34,06067,0059519A,7,521,0,0,420,0
34,06067,0059677,7,31,0,0,42,0
34,06067,0059677A,7,749,0,0,538,0
34,06067,0061020,6,8,0,0,14,0
34,06067,0061020A,6,218,0,0,172,0
34,06067,0061124,6,21,0,0,36,0
34,06067,0061124A,6,816,0,0,579,0
34,06067,0061198,6,32,0,0,47,0
34,06067,0061198A,6,690,0,0,461,0
34,06067,0061207,6,22,0,0,40,0
34,06067,0061207A,6,635,0,0,446,0
34,06067,0061263,6,30,0,0,64,0
34,06067,0061263A,6,733,0,0,476,0
34,06067,0061312,6,10,0,0,7,0
34,06067,0061312A,6,9,0,0,7,0
34,06067,0061549,6,0,0,0,0,0
34,06067,0061549A,6,0,0,0,0,0
34,06067,0061597,3,20,0,0,18,0
34,06067,0061597A,3,98,0,0,49,0
34,06067,0061782,6,NA,NA,NA,NA,NA
34,06067,0061782A,6,53,0,0,22,0
34,06067,0061908,6,0,0,0,0,0
34,06067,0061908A,6,0,0,0,0,0
34,06067,0061950,6,38,0,0,77,0
34,06067,0061950A,6,499,0,0,360,0
34,06067,0061983,6,0,0,0,0,0
34,06067,0061983A,6,0,0,0,0,0
34,06067,0062136,3,0,0,0,0,0
34,06067,0062136A,3,NA,NA,NA,NA,NA
34,06067,0062643,3,0,0,0,0,0
34,06067,0062643A,3,0,0,0,0,0
34,06067,0062755,3,0,0,0,0,0
34,06067,0062755A,3,NA,NA,NA,NA,NA
34,06067,0063106,3,11,0,0,28,0
34,06067,0063106A,3,318,0,0,249,0
34,06067,0063208,3,89,0,0,143,0
34,06067,0063208A,3,692,0,0,617,0
34,06067,0063309,3,70,0,0,103,0
34,06067,0063309A,3,603,0,0,460,0
34,06067,0064012,6,13,0,0,0,0
34,06067,0064012A,6,12,0,0,6,0
34,06067,0064204,6,47,0,0,69,0
34,06067,0064204A,6,610,0,0,436,0
34,06067,0064230,6,69,0,0,59,0
34,06067,0064230A,6,555,0,0,321,0
34,06067,0064286,6,40,0,0,65,0
34,06067,0064286A,6,616,0,0,513,0
34,06067,0064302,6,74,0,0,101,0
34,06067,0064302A,6,753,0,0,440,0
34,06067,0064427,6,57,0,0,79,0
34,06067,0064427A,6,695,0,0,386,0
34,06067,0064491,6,38,0,0,56,0
34,06067,0064491A,6,548,0,0,310,0
34,06067,0064541,6,63,0,0,63,0
34,06067,0064541A,6,635,0,0,525,0
34,06067,0064746,7,0,0,0,0,0
34,06067,0064746A,7,0,0,0,0,0
34,06067,0064795,7,0,0,0,0,0
34,06067,0064795A,7,0,0,0,0,0
34,06067,0065601,6,4,0,0,12,0
34,06067,0065601A,6,36,0,0,85,0
34,06067,0065923,7,31,0,0,82,0
34,06067,0065923A,7,544,0,0,784,0
34,06067,0066174,3,NA,NA,NA,NA,NA
34,06067,0066174A,3,NA,NA,NA,NA,NA
34,06067,0066401,7,39,0,0,111,0
34,06067,0066401A,7,428,0,0,646,0
34,06067,0066532,7,27,0,0,80,0
34,06067,0066532A,7,545,0,0,837,0
34,06067,0066934,7,14,0,0,23,0
34,06067,0066934A,7,155,0,0,259,0
34,06067,0067510,7,NA,NA,NA,NA,NA
34,06067,0067510A,7,3,0,0,11,0
34,06067,0069964,7,0,0,0,0,0
34,06067,0069964A,7,0,0,0,0,0
34,06067,0071126,7,0,0,0,0,0
34,06067,0071126A,7,9,0,0,8,0
34,06067,0071158,7,0,0,0,0,0
34,06067,0071158A,7,NA,NA,NA,NA,NA
34,06067,0071205,7,NA,NA,NA,NA,NA
34,06067,0071205A,7,15,0,0,41,0
34,06067,0071482,7,0,0,0,0,0
34,06067,0071482A,7,0,0,0,0,0
34,06067,0071620,7,NA,NA,NA,NA,NA
34,06067,0071620A,7,50,0,0,37,0
34,06067,0072165,7,0,0,0,0,0
34,06067,0072165A,7,NA,NA,NA,NA,NA
34,06067,0072234,7,0,0,0,0,0
34,06067,0072234A,7,0,0,0,0,0
34,06067,0072268,7,NA,NA,NA,NA,NA
34,06067,0072268A,7,NA,NA,NA,NA,NA
34,06067,0072293,7,27,0,0,44,0
34,06067,0072293A,7,709,0,0,332,0
34,06067,0072310,7,76,0,0,75,0
34,06067,0072310A,7,812,0,0,362,0
34,06067,0072436,7,80,0,0,83,0
34,06067,0072436A,7,783,0,0,411,0
34,06067,0072495,7,44,0,0,51,0
34,06067,0072495A,7,769,0,0,365,0
34,06067,0072564,7,44,0,0,42,0
34,06067,0072564A,7,762,0,0,390,0
34,06067,0072606,7,81,0,0,79,0
34,06067,0072606A,7,822,0,0,409,0
34,06067,0072640,7,46,0,0,21,0
34,06067,0072640A,7,734,0,0,363,0
34,06067,0072713,7,49,0,0,66,0
34,06067,0072713A,7,802,0,0,348,0
34,06067,0072762,7,20,0,0,48,0
34,06067,0072762A,7,598,0,0,463,0
34,06067,0072796,7,0,0,0,0,0
34,06067,0072796A,7,0,0,0,0,0
34,06067,0072804,7,61,0,0,73,0
34,06067,0072804A,7,595,0,0,322,0
34,06067,0072850,7,72,0,0,66,0
34,06067,0072850A,7,685,0,0,311,0
34,06067,0072912,7,NA,NA,NA,NA,NA
34,06067,0072912A,7,1,0,0,9,0
34,06067,0072994,7,7,0,0,10,0
34,06067,0072994A,7,113,0,0,134,0
34,06067,0073018,7,62,0,0,69,0
34,06067,0073018A,7,581,0,0,260,0
34,06067,0073044,7,36,0,0,24,0
34,06067,0073044A,7,335,0,0,164,0
34,06067,0073129,7,55,0,0,59,0
34,06067,0073129A,7,821,0,0,348,0
34,06067,0073143,7,75,0,0,81,0
34,06067,0073143A,7,751,0,0,349,0
34,06067,0073180,7,77,0,0,45,0
34,06067,0073180A,7,758,0,0,314,0
34,06067,0073212,7,36,0,0,39,0
34,06067,0073212A,7,577,0,0,281,0
34,06067,0073345,7,40,0,0,76,0
34,06067,0073345A,7,764,0,0,518,0
34,06067,0073457,7,39,0,0,46,0
34,06067,0073457A,7,531,0,0,315,0
34,06067,0073473,7,55,0,0,62,0
34,06067,0073473A,7,710,0,0,394,0
34,06067,0073516,7,55,0,0,50,0
34,06067,0073516A,7,748,0,0,418,0
34,06067,0073520,7,65,0,0,56,0
34,06067,0073520A,7,701,0,0,344,0
34,06067,0073567,7,64,0,0,71,0
34,06067,0073567A,7,710,0,0,353,0
34,06067,0073634,7,56,0,0,42,0
34,06067,0073634A,7,610,0,0,317,0
34,06067,0073656,7,38,0,0,45,0
34,06067,0073656A,7,549,0,0,305,0
34,06067,0073683,7,36,0,0,52,0
34,06067,0073683A,7,650,0,0,307,0
34,06067,0073700,7,76,0,0,50,0
34,06067,0073700A,7,632,0,0,251,0
34,06067,0073752,7,45,0,0,52,0
34,06067,0073752A,7,531,0,0,312,0
34,06067,0073775,7,37,0,0,60,0
34,06067,0073775A,7,630,0,0,285,0
34,06067,0073817,7,41,0,0,43,0
34,06067,0073817A,7,614,0,0,371,0
34,06067,0073849,7,34,0,0,41,0
34,06067,0073849A,7,477,0,0,295,0
34,06067,0073938,7,39,0,0,46,0
34,06067,0073938A,7,650,0,0,355,0
34,06067,0073946,7,69,0,0,43,0
34,06067,0073946A,7,551,0,0,272,0
34,06067,0074266,7,5,0,0,16,0
34,06067,0074266A,7,124,0,0,97,0
34,06067,0074672,7,9,0,0,33,0
34,06067,0074672A,7,170,0,0,222,0
34,06067,0074802,7,NA,NA,NA,NA,NA
34,06067,0074802A,7,12,0,0,13,0
34,06067,0077164,7,5,0,0,12,0
34,06067,0077164A,7,103,0,0,117,0
34,06067,0077380,7,25,0,0,31,0
34,06067,0077380A,7,116,0,0,95,0
34,06067,0077581,7,10,0,0,29,0
34,06067,0077581A,7,111,0,0,88,0
34,06067,0077800,7,NA,NA,NA,NA,NA
34,06067,0077800A,7,21,0,0,59,0
34,06067,0077853,7,NA,NA,NA,NA,NA
34,06067,0077853A,7,46,0,0,54,0
34,06067,0078428,7,6,0,0,16,0
34,06067,0078428A,7,47,0,0,54,0
34,06067,0079569,7,23,0,0,21,0
34,06067,0079569A,7,104,0,0,83,0
34,06067,0081022,7,81,0,0,71,0
34,06067,0081022A,7,621,0,0,354,0
34,06067,0081237,7,61,0,0,46,0
34,06067,0081237A,7,675,0,0,398,0
34,06067,0081274,7,41,0,0,41,0
34,06067,0081274A,7,657,0,0,283,0
34,06067,0081320,7,35,0,0,45,0
34,06067,0081320A,7,516,0,0,252,0
34,06067,0081393,7,33,0,0,26,0
34,06067,0081393A,7,306,0,0,181,0
34,06067,0081419,7,52,0,0,61,0
34,06067,0081419A,7,659,0,0,348,0
34,06067,0081550,7,44,0,0,30,0
34,06067,0081550A,7,837,0,0,517,0
34,06067,0081578,7,57,0,0,50,0
34,06067,0081578A,7,733,0,0,329,0
34,06067,0081643,7,48,0,0,62,0
34,06067,0081643A,7,864,0,0,407,0
34,06067,0081660,7,49,0,0,72,0
34,06067,0081660A,7,593,0,0,302,0
34,06067,0081734,7,55,0,0,45,0
34,06067,0081734A,7,772,0,0,297,0
34,06067,0082009,7,70,0,0,75,0
34,06067,0082009A,7,570,0,0,324,0
34,06067,0082053,7,49,0,0,50,0
34,06067,0082053A,7,539,0,0,352,0
34,06067,0082102,7,55,0,0,44,0
34,06067,0082102A,7,562,0,0,288,0
34,06067,0082146,7,51,0,0,48,0
34,06067,0082146A,7,542,0,0,314,0
34,06067,0082185,7,33,0,0,43,0
34,06067,0082185A,7,540,0,0,306,0
34,06067,0082240,7,48,0,0,51,0
34,06067,0082240A,7,390,0,0,210,0
34,06067,0082276,7,32,0,0,81,0
34,06067,0082276A,7,598,0,0,483,0
34,06067,0082307,7,54,0,0,52,0
34,06067,0082307A,7,755,0,0,472,0
34,06067,0082343,7,28,0,0,33,0
34,06067,0082343A,7,505,0,0,419,0
34,06067,0082395,7,31,0,0,30,0
34,06067,0082395A,7,493,0,0,408,0
34,06067,0082447,7,32,0,0,78,0
34,06067,0082447A,7,667,0,0,566,0
34,06067,0082504,7,33,0,0,64,0
34,06067,0082504A,7,548,0,0,478,0
34,06067,0082583,7,30,0,0,46,0
34,06067,0082583A,7,579,0,0,463,0
34,06067,0082619,7,54,0,0,71,0
34,06067,0082619A,7,662,0,0,509,0
34,06067,0082633,7,52,0,0,52,0
34,06067,0082633A,7,578,0,0,596,0
34,06067,0082706,7,32,0,0,67,0
34,06067,0082706A,7,590,0,0,680,0
34,06067,0082812,7,41,0,0,84,0
34,06067,0082812A,7,427,0,0,371,0
34,06067,0082835,7,35,0,0,76,0
34,06067,0082835A,7,496,0,0,558,0
34,06067,0082863,7,37,0,0,78,0
34,06067,0082863A,7,588,0,0,483,0
34,06067,0082956,7,23,0,0,43,0
34,06067,0082956A,7,396,0,0,270,0
34,06067,0083213,7,23,0,0,56,0
34,06067,0083213A,7,434,0,0,591,0
34,06067,0083305,7,61,0,0,63,0
34,06067,0083305A,7,574,0,0,444,0
34,06067,0083357,7,33,0,0,53,0
34,06067,0083357A,7,582,0,0,404,0
34,06067,0083452,7,38,0,0,71,0
34,06067,0083452A,7,571,0,0,419,0
34,06067,0083511,7,40,0,0,60,0
34,06067,0083511A,7,693,0,0,492,0
34,06067,0083544,7,41,0,0,71,0
34,06067,0083544A,7,583,0,0,437,0
34,06067,0083627,7,26,0,0,53,0
34,06067,0083627A,7,411,0,0,461,0
34,06067,0083900,7,0,0,0,0,0
34,06067,0083900A,7,NA,NA,NA,NA,NA
34,06067,0083951,7,23,0,0,127,0
34,06067,0083951A,7,372,0,0,639,0
34,06067,0083992,7,41,0,0,159,0
34,06067,0083992A,7,392,0,0,827,0
34,06067,0084250,7,NA,NA,NA,NA,NA
34,06067,0084250A,7,44,0,0,83,0
34,06067,0084391,7,0,0,0,0,0
34,06067,0084391A,7,0,0,0,0,0
34,06067,0084996,7,0,0,0,0,0
34,06067,0084996A,7,0,0,0,0,0
34,06067,0085859,7,NA,NA,NA,NA,NA
34,06067,0085859A,7,24,0,0,43,0
34,06067,0085914,7,42,0,0,76,0
34,06067,0085914A,7,320,0,0,351,0
34,06067,0085988,7,13,0,0,49,0
34,06067,0085988A,7,274,0,0,422,0
34,06067,0086376,7,23,0,0,59,0
34,06067,0086376A,7,142,0,0,228,0
34,06067,0086648,7,NA,NA,NA,NA,NA
34,06067,0086648A,7,19,0,0,66,0
34,06067,0086839,7,4,0,0,25,0
34,06067,0086839A,7,77,0,0,157,0
34,06067,0086890,7,21,0,0,97,0
34,06067,0086890A,7,419,0,0,581,0
34,06067,0088344,7,9,0,0,50,0
34,06067,0088344A,7,145,0,0,283,0
34,06067,0088515,7,37,0,0,155,0
34,06067,0088515A,7,451,0,0,652,0
34,06067,0088630,7,48,0,0,144,0
34,06067,0088630A,7,430,0,0,653,0
34,06067,0088707,7,56,0,0,92,0
34,06067,0088707A,7,455,0,0,513,0
34,06067,0088780,7,70,0,0,170,0
34,06067,0088780A,7,506,0,0,468,0
34,06067,0089113,7,37,0,0,94,0
34,06067,0089113A,7,486,0,0,610,0
34,06067,0089238,7,47,0,0,131,0
34,06067,0089238A,7,421,0,0,564,0
34,06067,0089324,7,45,0,0,150,0
34,06067,0089324A,7,529,0,0,562,0
34,06067,0089810,7,NA,NA,NA,NA,NA
34,06067,0089810A,7,25,0,0,45,0
34,06067,0089867,7,NA,NA,NA,NA,NA
34,06067,0089867A,7,27,0,0,23,0
34,06067,0092152,7,20,0,0,86,0
34,06067,0092152A,7,341,0,0,490,0
34,06067,0094803,7,12,0,0,38,0
34,06067,0094803A,7,84,0,0,182,0
34,06067,0095341,7,6,0,0,61,0
34,06067,0095341A,7,110,0,0,248,0
34,06067,0095971,7,44,0,0,182,0
34,06067,0095971A,7,322,0,0,662,0
34,06067,0097527,7,7,0,0,12,0
34,06067,0097527A,7,51,0,0,105,0
35,06069,H10219,18,47,0,0,50,0
35,06069,H10219A,18,330,0,0,224,0
35,06069,H10341,18,28,0,0,68,0
35,06069,H10341A,18,346,0,0,282,0
35,06069,H10347,18,45,0,0,80,0
35,06069,H10347A,18,560,0,0,378,0
35,06069,H20827,18,66,0,0,44,0
35,06069,H20827A,18,403,0,0,158,0
35,06069,H20829,18,79,0,0,76,0
35,06069,H20829A,18,591,0,0,311,0
35,06069,H30823,18,28,0,0,19,0
35,06069,H30823A,18,133,0,0,60,0
35,06069,H31527,18,52,0,0,65,0
35,06069,H31527A,18,441,0,0,237,0
35,06069,H31531,18,58,0,0,87,0
35,06069,H31531A,18,511,0,0,263,0
35,06069,H31533,18,52,0,0,61,0
35,06069,H31533A,18,417,0,0,330,0
35,06069,H31535,18,13,0,0,16,0
35,06069,H31535A,18,71,0,0,40,0
35,06069,H31632,18,55,0,0,92,0
35,06069,H31632A,18,624,0,0,394,0
35,06069,H31747,18,15,0,0,20,0
35,06069,H31747A,18,163,0,0,102,0
35,06069,H42143,18,88,0,0,131,0
35,06069,H42143A,18,714,0,0,492,0
35,06069,H42241,18,67,0,0,103,0
35,06069,H42241A,18,658,0,0,493,0
35,06069,H50825,18,45,0,0,45,0
35,06069,H50825A,18,282,0,0,160,0
35,06069,H50831,18,3,0,0,4,0
35,06069,H50831A,18,45,0,0,18,0
35,06069,H52311,18,97,0,0,124,0
35,06069,H52311A,18,679,0,0,451,0
35,06069,H52313,18,113,0,0,121,0
35,06069,H52313A,18,898,0,0,411,0
35,06069,H52431,18,48,0,0,67,0
35,06069,H52431A,18,409,0,0,263,0
35,06069,S21265,18,94,0,0,113,0
35,06069,S21265A,18,570,0,0,275,0
35,06069,U10102,18,42,0,0,125,0
35,06069,U10102A,18,455,0,0,638,0
35,06069,U10104,18,42,0,0,79,0
